Model,Actual_PM2.5,Predicted_PM2.5,RMSE,MAE,R²
Gradient Boosting,203.315,176.6592964,,,
Gradient Boosting,6.61,11.7145704,,,
Gradient Boosting,12.765,11.40878391,,,
Gradient Boosting,3.885,4.948290156,,,
Gradient Boosting,1,1.794724854,,,
Gradient Boosting,49.395,51.43895143,,,
Gradient Boosting,4.9,5.481686531,,,
Gradient Boosting,13.69,14.87399879,,,
Gradient Boosting,66.045,61.5891805,,,
Gradient Boosting,4.6,4.736300566,,,
Gradient Boosting,19.055,18.51625173,,,
Gradient Boosting,13.505,12.34100498,,,
Gradient Boosting,8,10.82650706,,,
Gradient Boosting,85.1,83.9370147,,,
Gradient Boosting,38.9,33.0265298,,,
Gradient Boosting,63.27,60.03708583,,,
Gradient Boosting,6.9,7.674339237,,,
Gradient Boosting,9.62,9.836059348,,,
Gradient Boosting,101.565,94.22314062,,,
Gradient Boosting,10.175,8.990455307,,,
Gradient Boosting,0.5,1.391200046,,,
Gradient Boosting,1.665,0.3565848088,,,
Gradient Boosting,35.7,29.05772355,,,
Gradient Boosting,54.945,51.71909776,,,
Gradient Boosting,27.75,30.52304608,,,
Gradient Boosting,6,5.124937016,,,
Gradient Boosting,17.5,13.23427542,,,
Gradient Boosting,13.875,11.79838445,,,
Gradient Boosting,3.6,2.549173351,,,
Gradient Boosting,9.435,11.10717736,,,
Gradient Boosting,25.9,21.21439507,,,
Gradient Boosting,33.3,33.34317634,,,
Gradient Boosting,17.205,16.54831956,,,
Gradient Boosting,68.6,58.62917955,,,
Gradient Boosting,1.2,0.7036599677,,,
Gradient Boosting,1.4,1.306097135,,,
Gradient Boosting,10.2,9.807941786,,,
Gradient Boosting,5.6,5.060636473,,,
Gradient Boosting,8,7.386507247,,,
Gradient Boosting,2.3,2.732698023,,,
Gradient Boosting,3.7,6.107126247,,,
Gradient Boosting,10.1,8.299205586,,,
Gradient Boosting,35.705,38.18044179,,,
Gradient Boosting,6.9,8.514184284,,,
Gradient Boosting,13.135,12.97441807,,,
Gradient Boosting,14.615,13.60432491,,,
Gradient Boosting,6,6.847316358,,,
Gradient Boosting,9.99,8.044417068,,,
Gradient Boosting,15.725,17.07847957,,,
Gradient Boosting,19.055,18.3754802,,,
Gradient Boosting,26.825,29.64080749,,,
Gradient Boosting,20.535,20.23582282,,,
Gradient Boosting,17.575,18.00506392,,,
Gradient Boosting,62.715,58.89224766,,,
Gradient Boosting,19.61,18.31434356,,,
Gradient Boosting,2.9,2.832246239,,,
Gradient Boosting,16.28,16.30861328,,,
Gradient Boosting,0.6,-0.7999226272,,,
Gradient Boosting,5.6,6.46589484,,,
Gradient Boosting,29.4,25.75316223,,,
Gradient Boosting,3.8,4.273127012,,,
Gradient Boosting,3.1,2.004257054,,,
Gradient Boosting,129.13,110.8912086,,,
Gradient Boosting,8.88,8.366788144,,,
Gradient Boosting,11.8,16.03059877,,,
Gradient Boosting,5.92,3.664745417,,,
Gradient Boosting,10.1,6.07234777,,,
Gradient Boosting,11.47,11.59820007,,,
Gradient Boosting,25.9,26.33544406,,,
Gradient Boosting,11.655,10.51441324,,,
Gradient Boosting,52.91,59.52802445,,,
Gradient Boosting,1.8,1.587717434,,,
Gradient Boosting,6.845,6.177639173,,,
Gradient Boosting,2.2,2.583692344,,,
Gradient Boosting,14,12.45332514,,,
Gradient Boosting,7.03,6.467815023,,,
Gradient Boosting,11.2,9.540924007,,,
Gradient Boosting,11.7,9.687969625,,,
Gradient Boosting,1.3,1.892101299,,,
Gradient Boosting,32.93,36.83408983,,,
Gradient Boosting,1.3,2.900316386,,,
Gradient Boosting,11.47,11.99929401,,,
Gradient Boosting,32.93,28.21087009,,,
Gradient Boosting,1.6,0.6478241345,,,
Gradient Boosting,15.4,19.6849231,,,
Gradient Boosting,51,50.72512544,,,
Gradient Boosting,7.4,8.457363315,,,
Gradient Boosting,26.4,20.17861865,,,
Gradient Boosting,0.6,1.430790099,,,
Gradient Boosting,9.99,9.692824937,,,
Gradient Boosting,53.65,52.20036114,,,
Gradient Boosting,14.43,12.35044431,,,
Gradient Boosting,15.3,21.0913389,,,
Gradient Boosting,5,3.004988754,,,
Gradient Boosting,57.165,59.0937407,,,
Gradient Boosting,4.6,3.529818732,,,
Gradient Boosting,3.515,5.072107668,,,
Gradient Boosting,5.365,3.09728676,,,
Gradient Boosting,18.685,21.08938499,,,
Gradient Boosting,12.9,11.05200925,,,
Gradient Boosting,1.1,2.651617405,,,
Gradient Boosting,41,34.68150474,,,
Gradient Boosting,5.735,6.391837894,,,
Gradient Boosting,12.765,9.481770811,,,
Gradient Boosting,16.835,15.44693372,,,
Gradient Boosting,17.945,18.18344231,,,
Gradient Boosting,31,33.58710588,,,
Gradient Boosting,8.14,9.127358713,,,
Gradient Boosting,28.4,29.84594522,,,
Gradient Boosting,66.6,61.28479115,,,
Gradient Boosting,25.715,34.85148069,,,
Gradient Boosting,30.71,42.90518541,,,
Gradient Boosting,4.2,5.32197848,,,
Gradient Boosting,10.545,10.30075053,,,
Gradient Boosting,5.1,4.682414191,,,
Gradient Boosting,12.025,14.85562115,,,
Gradient Boosting,7.1,5.70008748,,,
Gradient Boosting,11.47,13.19948927,,,
Gradient Boosting,2.5,4.32315922,,,
Gradient Boosting,12.9,10.79768508,,,
Gradient Boosting,5.725,6.752074166,,,
Gradient Boosting,15.725,13.61300406,,,
Gradient Boosting,74,72.00072904,,,
Gradient Boosting,25.9,30.41577582,,,
Gradient Boosting,12.8,19.97351424,,,
Gradient Boosting,7.5,5.130638152,,,
Gradient Boosting,4.4,6.102412447,,,
Gradient Boosting,4.625,4.941328726,,,
Gradient Boosting,26.27,28.35144266,,,
Gradient Boosting,6.845,7.234401973,,,
Gradient Boosting,19.795,21.12384709,,,
Gradient Boosting,16.2,14.94950012,,,
Gradient Boosting,0.5,1.277503608,,,
Gradient Boosting,29.415,24.0960127,,,
Gradient Boosting,14.615,15.44524653,,,
Gradient Boosting,25.715,24.08100037,,,
Gradient Boosting,24.05,23.79491776,,,
Gradient Boosting,1.5,1.413588023,,,
Gradient Boosting,22.755,20.50633937,,,
Gradient Boosting,64.01,69.42498241,,,
Gradient Boosting,37.8,36.15232077,,,
Gradient Boosting,10.545,10.0603652,,,
Gradient Boosting,0.5,1.508708149,,,
Gradient Boosting,10.36,9.154169126,,,
Gradient Boosting,22.6,22.74771161,,,
Gradient Boosting,18.13,17.28647111,,,
Gradient Boosting,40.515,33.87572813,,,
Gradient Boosting,13.024,13.9688994,,,
Gradient Boosting,155.03,138.9515714,,,
Gradient Boosting,3.9,4.902934715,,,
Gradient Boosting,9.99,10.93700431,,,
Gradient Boosting,44.215,43.95250094,,,
Gradient Boosting,3.885,4.433989876,,,
Gradient Boosting,13.505,13.02750676,,,
Gradient Boosting,6.5,10.2953215,,,
Gradient Boosting,11.655,12.98783011,,,
Gradient Boosting,22.94,28.10417655,,,
Gradient Boosting,12.2,13.83326174,,,
Gradient Boosting,6.7,4.531033664,,,
Gradient Boosting,16.28,13.16262809,,,
Gradient Boosting,2,2.567192956,,,
Gradient Boosting,1,0.8631998292,,,
Gradient Boosting,8.5,7.400841011,,,
Gradient Boosting,5.9,6.214803931,,,
Gradient Boosting,3.33,11.08893475,,,
Gradient Boosting,7.4,7.996895178,,,
Gradient Boosting,25.53,22.97395465,,,
Gradient Boosting,71.965,64.66502167,,,
Gradient Boosting,4.7,5.576145675,,,
Gradient Boosting,35,32.54170113,,,
Gradient Boosting,2.035,4.298933735,,,
Gradient Boosting,13.4,9.267465919,,,
Gradient Boosting,16.65,14.7021934,,,
Gradient Boosting,33.115,29.47511371,,,
Gradient Boosting,19.9,19.53866649,,,
Gradient Boosting,132.645,135.8196143,,,
Gradient Boosting,20.72,19.65986056,,,
Gradient Boosting,2.2,4.453049091,,,
Gradient Boosting,14.06,12.99345515,,,
Gradient Boosting,3.5,1.591457032,,,
Gradient Boosting,30.34,28.38457546,,,
Gradient Boosting,5.8,6.042042416,,,
Gradient Boosting,51.615,50.13518429,,,
Gradient Boosting,13.2,11.04046971,,,
Gradient Boosting,25.715,28.16148134,,,
Gradient Boosting,28.86,26.04557197,,,
Gradient Boosting,42.8,43.23241676,,,
Gradient Boosting,10,8.755703148,,,
Gradient Boosting,9.1,8.093628943,,,
Gradient Boosting,0.9,1.02808778,,,
Gradient Boosting,130.9,134.6702884,,,
Gradient Boosting,82.51,75.1166794,,,
Gradient Boosting,3.9,6.255922629,,,
Gradient Boosting,57.35,55.98948332,,,
Gradient Boosting,0.7,0.8206329355,,,
Gradient Boosting,4.07,4.62865035,,,
Gradient Boosting,13.69,12.95670299,,,
Gradient Boosting,17.39,16.74188517,,,
Gradient Boosting,22.015,29.21392209,,,
Gradient Boosting,15.54,18.23648287,,,
Gradient Boosting,8.88,12.31622368,,,
Gradient Boosting,5.1,5.706028592,,,
Gradient Boosting,4.9,5.38553652,,,
Gradient Boosting,2.405,4.278059374,,,
Gradient Boosting,66.045,69.09199712,,,
Gradient Boosting,0.9,0.3630598189,,,
Gradient Boosting,27.565,29.50685366,,,
Gradient Boosting,10.175,11.94966435,,,
Gradient Boosting,14.8,11.55356751,,,
Gradient Boosting,43.845,40.92557413,,,
Gradient Boosting,1.4,1.843639601,,,
Gradient Boosting,33.3,40.54586464,,,
Gradient Boosting,18.2,23.73170919,,,
Gradient Boosting,37.555,36.30116613,,,
Gradient Boosting,8,6.587736412,,,
Gradient Boosting,1.3,1.802104577,,,
Gradient Boosting,25.53,20.19822715,,,
Gradient Boosting,6,5.548182409,,,
Gradient Boosting,0.5,0.6497084368,,,
Gradient Boosting,27.935,32.44877705,,,
Gradient Boosting,4.8,4.832610601,,,
Gradient Boosting,7.955,7.178452647,,,
Gradient Boosting,9.99,7.743957313,,,
Gradient Boosting,102.675,108.3464069,,,
Gradient Boosting,5.8,8.553125602,,,
Gradient Boosting,25.9,22.97540925,,,
Gradient Boosting,58.275,61.47469571,,,
Gradient Boosting,21.5,19.22316308,,,
Gradient Boosting,3.145,5.149784809,,,
Gradient Boosting,511.71,451.2832461,,,
Gradient Boosting,35.705,41.55693173,,,
Gradient Boosting,42.1,41.00043565,,,
Gradient Boosting,21.275,24.64772989,,,
Gradient Boosting,5.3,5.731826105,,,
Gradient Boosting,11.84,13.13252831,,,
Gradient Boosting,1.9,1.706068714,,,
Gradient Boosting,27.4,29.3396795,,,
Gradient Boosting,0.5,0.7453497116,,,
Gradient Boosting,8.3,8.352142856,,,
Gradient Boosting,33.485,40.73404418,,,
Gradient Boosting,0.9,1.92264812,,,
Gradient Boosting,16.835,18.70664108,,,
Gradient Boosting,52.9,55.07243281,,,
Gradient Boosting,8.88,12.00312334,,,
Gradient Boosting,173.16,138.0578871,,,
Gradient Boosting,47.73,53.36208496,,,
Gradient Boosting,15.54,14.03108182,,,
Gradient Boosting,35.89,34.84060616,,,
Gradient Boosting,6.845,7.588718997,,,
Gradient Boosting,7.2,9.222901671,,,
Gradient Boosting,3.33,3.200175941,,,
Gradient Boosting,86.765,91.23226122,,,
Gradient Boosting,4.81,5.349952253,,,
Gradient Boosting,46.99,54.29078699,,,
Gradient Boosting,6.6,6.750813679,,,
Gradient Boosting,5.735,3.416214043,,,
Gradient Boosting,0.5,0.8770102108,,,
Gradient Boosting,9.065,8.190191333,,,
Gradient Boosting,23.865,36.92823958,,,
Gradient Boosting,8.409,8.871661921,,,
Gradient Boosting,8.88,8.622700421,,,
Gradient Boosting,16.2,16.75533035,,,
Gradient Boosting,43.116,52.29951739,,,
Gradient Boosting,74.925,71.35780705,,,
Gradient Boosting,6.6,5.643364844,,,
Gradient Boosting,7.7,6.11546107,,,
Gradient Boosting,12.782,12.66294246,,,
Gradient Boosting,3.1,4.761552269,,,
Gradient Boosting,2.1,2.454636903,,,
Gradient Boosting,8.14,8.3508167,,,
Gradient Boosting,3.145,2.826257863,,,
Gradient Boosting,41,37.5691887,,,
Gradient Boosting,27.38,30.90067445,,,
Gradient Boosting,16.465,15.72786803,,,
Gradient Boosting,2,1.546342302,,,
Gradient Boosting,1.2,3.335416081,,,
Gradient Boosting,34.41,36.21716859,,,
Gradient Boosting,15,12.03455971,,,
Gradient Boosting,19.055,21.05976333,,,
Gradient Boosting,25.715,22.72160752,,,
Gradient Boosting,0.9,1.384181619,,,
Gradient Boosting,15.91,14.48502239,,,
Gradient Boosting,14.43,14.64288219,,,
Gradient Boosting,5.1,2.572613706,,,
Gradient Boosting,7.5,5.141473619,,,
Gradient Boosting,15.355,12.60674905,,,
Gradient Boosting,1.665,-1.378285198,,,
Gradient Boosting,3.6,4.247055615,,,
Gradient Boosting,1.7,1.352997528,,,
Gradient Boosting,3,7.098824137,,,
Gradient Boosting,43.29,39.20351575,,,
Gradient Boosting,2.6,0.9546385397,,,
Gradient Boosting,8.695,8.987554465,,,
Gradient Boosting,3.515,3.627747365,,,
Gradient Boosting,27.6,26.39460851,,,
Gradient Boosting,1.3,1.841962794,,,
Gradient Boosting,4,3.265086886,,,
Gradient Boosting,3.1,4.918398315,,,
Gradient Boosting,121.915,117.3099884,,,
Gradient Boosting,3.885,5.003850318,,,
Gradient Boosting,90.835,87.96478435,,,
Gradient Boosting,154.29,199.6110937,,,
Gradient Boosting,23.31,21.73224005,,,
Gradient Boosting,7.1,5.143910501,,,
Gradient Boosting,13.135,10.54651744,,,
Gradient Boosting,52.54,58.05207043,,,
Gradient Boosting,18.315,14.61911362,,,
Gradient Boosting,12.7,17.95435005,,,
Gradient Boosting,18.315,16.85495697,,,
Gradient Boosting,33.8,49.00178571,,,
Gradient Boosting,18.315,18.8040252,,,
Gradient Boosting,30.895,31.05700049,,,
Gradient Boosting,14.615,11.15490223,,,
Gradient Boosting,34.41,40.23106113,,,
Gradient Boosting,5.9,6.2701366,,,
Gradient Boosting,15.355,18.11857102,,,
Gradient Boosting,32.005,34.18113971,,,
Gradient Boosting,10.175,9.966295172,,,
Gradient Boosting,19.24,16.82941804,,,
Gradient Boosting,32.7,32.34537253,,,
Gradient Boosting,2.8,2.665051199,,,
Gradient Boosting,13.4,13.34345193,,,
Gradient Boosting,12.395,11.96501585,,,
Gradient Boosting,23,22.77124974,,,
Gradient Boosting,44.77,38.20650013,,,
Gradient Boosting,7.215,8.061540582,,,
Gradient Boosting,4.625,6.784511082,,,
Gradient Boosting,25.715,22.11257484,,,
Gradient Boosting,0.5,0.5111285395,,,
Gradient Boosting,25.53,23.96075258,,,
Gradient Boosting,31.82,30.45278644,,,
Gradient Boosting,90.465,87.21384127,,,
Gradient Boosting,38.169,42.24860038,,,
Gradient Boosting,15.17,14.00024783,,,
Gradient Boosting,6.7,6.151081474,,,
Gradient Boosting,5.7,6.973602645,,,
Gradient Boosting,34.225,35.02071704,,,
Gradient Boosting,6.105,5.362143486,,,
Gradient Boosting,10.3,10.17365728,,,
Gradient Boosting,44.3,51.96401493,,,
Gradient Boosting,11.9,16.20677136,,,
Gradient Boosting,24.05,29.4108187,,,
Gradient Boosting,14.8,21.65870259,,,
Gradient Boosting,20.535,22.60265224,,,
Gradient Boosting,22.2,19.18075385,,,
Gradient Boosting,2.22,-15.66805344,,,
Gradient Boosting,8.2,7.781753973,,,
Gradient Boosting,36.63,32.52298768,,,
Gradient Boosting,8.4,6.723922241,,,
Gradient Boosting,2.7,3.440989332,,,
Gradient Boosting,12.395,11.47745022,,,
Gradient Boosting,34.595,29.38892697,,,
Gradient Boosting,7.215,2.121085292,,,
Gradient Boosting,4.44,5.599416476,,,
Gradient Boosting,6.105,5.484828009,,,
Gradient Boosting,4.8,2.799197676,,,
Gradient Boosting,19.24,19.79239459,,,
Gradient Boosting,66.785,80.12629294,,,
Gradient Boosting,9.62,9.42367974,,,
Gradient Boosting,53.28,49.33733221,,,
Gradient Boosting,34.225,30.23021433,,,
Gradient Boosting,8.51,7.122428645,,,
Gradient Boosting,15,13.43245594,,,
Gradient Boosting,22.94,24.95384224,,,
Gradient Boosting,12.025,11.07974989,,,
Gradient Boosting,16.492,12.90693553,,,
Gradient Boosting,20.905,18.41625937,,,
Gradient Boosting,5,5.429597423,,,
Gradient Boosting,18.5,19.10602315,,,
Gradient Boosting,2.387,1.624762342,,,
Gradient Boosting,9.2,10.19733508,,,
Gradient Boosting,12.6,14.06767326,,,
Gradient Boosting,26.1,26.33664421,,,
Gradient Boosting,14.8,15.08841748,,,
Gradient Boosting,12.8,15.99025435,,,
Gradient Boosting,81,83.23518638,,,
Gradient Boosting,1.665,-0.05296965416,,,
Gradient Boosting,40.1,52.28909478,,,
Gradient Boosting,6.2,6.570968629,,,
Gradient Boosting,26.085,25.74464694,,,
Gradient Boosting,10.915,11.7567259,,,
Gradient Boosting,23.865,21.5901725,,,
Gradient Boosting,1,1.323784146,,,
Gradient Boosting,1.3,1.231762481,,,
Gradient Boosting,19.795,19.83464917,,,
Gradient Boosting,26.64,24.71334732,,,
Gradient Boosting,0.5,3.561338529,,,
Gradient Boosting,8.9,10.95294905,,,
Gradient Boosting,98.605,95.80453649,,,
Gradient Boosting,39,43.82368456,,,
Gradient Boosting,6.8,6.277681249,,,
Gradient Boosting,31.82,27.99752392,,,
Gradient Boosting,2,2.302976483,,,
Gradient Boosting,8.51,8.181176771,,,
Gradient Boosting,3.145,4.629943615,,,
Gradient Boosting,0.5,-0.1751527352,,,
Gradient Boosting,25.715,25.91443348,,,
Gradient Boosting,26.085,27.01440758,,,
Gradient Boosting,32.005,34.35599049,,,
Gradient Boosting,7.955,6.800105929,,,
Gradient Boosting,11.84,13.37057056,,,
Gradient Boosting,4.9,5.765986419,,,
Gradient Boosting,7.7,7.595737621,,,
Gradient Boosting,22.755,18.65051426,,,
Gradient Boosting,19.98,20.20679289,,,
Gradient Boosting,2,2.041052834,,,
Gradient Boosting,5.2,6.006357016,,,
Gradient Boosting,3.9,7.115816355,,,
Gradient Boosting,34.595,28.8328729,,,
Gradient Boosting,6.3,6.752259752,,,
Gradient Boosting,6.4,5.800772056,,,
Gradient Boosting,12.21,10.38759419,,,
Gradient Boosting,17.6,18.30281954,,,
Gradient Boosting,14.43,15.43628256,,,
Gradient Boosting,3.9,4.444796368,,,
Gradient Boosting,114.515,120.6207415,,,
Gradient Boosting,25.3,19.29208328,,,
Gradient Boosting,43.29,43.89797821,,,
Gradient Boosting,2.1,1.75076361,,,
Gradient Boosting,0.5,0.6233904289,,,
Gradient Boosting,25.345,22.99507076,,,
Gradient Boosting,4.625,3.36929331,,,
Gradient Boosting,6.9,6.317037227,,,
Gradient Boosting,180.8,162.2380736,,,
Gradient Boosting,19.98,16.12075045,,,
Gradient Boosting,8.4,6.54176187,,,
Gradient Boosting,6.6,4.865079324,,,
Gradient Boosting,7.585,7.823690202,,,
Gradient Boosting,56.795,68.44961105,,,
Gradient Boosting,17.76,13.70496986,,,
Gradient Boosting,30.71,26.30433047,,,
Gradient Boosting,8.51,10.10213442,,,
Gradient Boosting,9.7,6.48559371,,,
Gradient Boosting,5.735,2.26623606,,,
Gradient Boosting,35.89,35.50695733,,,
Gradient Boosting,29.415,26.95904883,,,
Gradient Boosting,15.17,16.14748863,,,
Gradient Boosting,2.2,3.115283958,,,
Gradient Boosting,16.835,13.73849723,,,
Gradient Boosting,17.575,16.30236855,,,
Gradient Boosting,6.1,7.970771324,,,
Gradient Boosting,17.945,18.50861533,,,
Gradient Boosting,199.06,193.7243925,,,
Gradient Boosting,5.7,6.001631527,,,
Gradient Boosting,3.7,5.204728226,,,
Gradient Boosting,2.9,2.998458101,,,
Gradient Boosting,35.15,35.96880297,,,
Gradient Boosting,0.7,1.207611242,,,
Gradient Boosting,1.7,3.016195467,,,
Gradient Boosting,15.355,18.4735877,,,
Gradient Boosting,0.5,1.217327298,,,
Gradient Boosting,13.135,10.32283044,,,
Gradient Boosting,14.985,14.60458298,,,
Gradient Boosting,12.765,9.745179183,,,
Gradient Boosting,2,2.602161016,,,
Gradient Boosting,35.6,34.0131398,,,
Gradient Boosting,7.4,8.475914823,,,
Gradient Boosting,85.84,73.24537554,,,
Gradient Boosting,3,2.326396433,,,
Gradient Boosting,34.225,37.6185565,,,
Gradient Boosting,54.575,51.30271464,,,
Gradient Boosting,33.115,30.09391768,,,
Gradient Boosting,105.08,99.47719461,,,
Gradient Boosting,0.8,0.5410399893,,,
Gradient Boosting,0.7,0.8243858608,,,
Gradient Boosting,6.1,10.81445927,,,
Gradient Boosting,9.3,9.735812454,,,
Gradient Boosting,26.825,27.99551902,,,
Gradient Boosting,11.285,12.69638663,,,
Gradient Boosting,12.21,12.35556524,,,
Gradient Boosting,9.7,10.57347553,,,
Gradient Boosting,10.915,10.00552439,,,
Gradient Boosting,28.49,29.15752907,,,
Gradient Boosting,14.8,15.1423515,,,
Gradient Boosting,101.935,93.58501432,,,
Gradient Boosting,194.62,176.0223749,,,
Gradient Boosting,16.095,15.74162346,,,
Gradient Boosting,3.6,3.696097144,,,
Gradient Boosting,22.2,23.03820754,,,
Gradient Boosting,9.2,12.46861515,,,
Gradient Boosting,2.9,2.534761155,,,
Gradient Boosting,55.5,63.22504142,,,
Gradient Boosting,19.795,17.1145213,,,
Gradient Boosting,3.8,5.208159402,,,
Gradient Boosting,4.2,3.229349277,,,
Gradient Boosting,61.235,62.79878943,,,
Gradient Boosting,124.505,116.9640515,,,
Gradient Boosting,17,15.3731159,,,
Gradient Boosting,1.7,3.240157733,,,
Gradient Boosting,20.35,23.61692149,,,
Gradient Boosting,0.7,2.411288072,,,
Gradient Boosting,8.51,8.166890973,,,
Gradient Boosting,173.16,173.3605578,,,
Gradient Boosting,18.3,18.66640899,,,
Gradient Boosting,8.2,7.640345003,,,
Gradient Boosting,83.62,94.42696291,,,
Gradient Boosting,7.8,8.287469912,,,
Gradient Boosting,15.355,15.69209174,,,
Gradient Boosting,47.73,50.67781894,,,
Gradient Boosting,21.275,21.53716582,,,
Gradient Boosting,2.2,4.212179858,,,
Gradient Boosting,59.385,67.33663782,,,
Gradient Boosting,3.2,2.220383207,,,
Gradient Boosting,7.585,8.159812854,,,
Gradient Boosting,3.9,4.663441466,,,
Gradient Boosting,15.54,16.67206438,,,
Gradient Boosting,20.72,21.19108361,,,
Gradient Boosting,9.065,9.322864981,,,
Gradient Boosting,56.24,55.23207973,,,
Gradient Boosting,12.95,12.62819257,,,
Gradient Boosting,5.8,3.198432928,,,
